"471","Normale","86, RUE PRINCIPALE (BUREAU DE POSTE)","08:45","97032.1244999999, 74925.15469954551","148"
"472","Normale","RUE PRINCIPALE","08:30","97046.2429570313, 74965.2607276702","148"
"473","Normale","RUE DE L'EGLISE (EGLISE)","10:30","97177.8701249999, 75144.5690995452","148"
"474","Normale","6-8, DUERFSTROOSS","08:00","92739.74789999983, 90096.97799955128","149"
"475","Normale","20, ALLERBORN","08:00","58944.9771697674, 122407.939925145","150"
"476","Normale","13, DUERFSTROOSS","09:00","68485.6222000001, 115111.24129956088","151"
"477","Normale","21, RUE DU LAC","08:30","56580.97539999985, 102931.3403995545","152"
"478","Normale","190, ASSELBORN (CHAPELLE, BEI 2 UEWELAANST)","11:00","65903.3037186814, 129186.110282533","153"
"479","Normale","142, ASSELBORN (EGLISE, 16 SCHOULKNIPPCHEN)","11:00","65903.3037186814, 129186.110282533","153"
"480","Normale","AM DUARREF (ENCEINTE DU CIMETIERE, VIS-A-VIS MAISON 18)","11:00","66804.8480000001, 134583.974819568","154"
"481","Normale","RUE PRINCIPALE (EGLISE)","09:30","54825.9666030303, 107142.607913194","155"
"482","Normale","20, OP DER TOMM","09:00","79579.98259999981, 106591.81059955689","156"
"483","Normale","6, HAAPTSTROOSS (PLACE DE L'EGLISE)","09:30","79720.58059999996, 106266.99079955723","156"
"484","Normale","7, DOERFSTROOSS","09:00","57000.77759999965, 109665.18699955996","157"
"485","Normale","13, ARELERSTROOSS (MAIRIE)","08:30","59210.3477999996, 88508.91759955158","158"
"486","Normale","37, HUEWELERSTROOSS","08:30","59809.81130000016, 88364.42259954881","158"
"487","Normale","22, DUARREFSTROOSS (EGLISE, AVANT 22 DUARREFSTROOSS)","12:00","74287.85130000024, 136679.92489957053","159"
"488","Normale","8, UM BURGKNAPP (RUE BOURGKNAPP, 8 EN FACE)","08:00","57649.410194, 113151.39370356","160"
"490","Normale","83, RUE PRINCIPALE","09:30","63404.420500000066, 95681.69459955252","161"
"491","Normale","15, KIERCHESTROOSS (EGLISE)","09:30","84168.8137731707, 108932.641328827","162"
"495","Normale","4, RUE DES ROMAINS","08:30","53002.40349999996, 101586.19169955481","163"
"496","Normale","25, RUE PRINCIPALE","08:30","52906.45490000026, 101980.96899955532","163"
"497","Normale","1, NEIMILLEWEE","08:30","55212.56979999969, 102587.90109955621","164"
"498","Normale","4, DUARREFSTROOSS","11:00","70624.0546000004, 131500.1070995673","165"
"499","Normale","12, DUARREFSTROOSS","11:00","70633.74600000029, 131734.59689956644","165"
"500","Normale","3, GRAND-RUE","09:30","72500.11629999986, 94958.19749955104","166"
"501","Normale","2, ROUTE DE FINSTERTHAL","09:30","72602.15629999993, 94820.753299553","166"
"502","Normale","12, ROUTE DE ROOST (COIN CITE STEEKRAIZ)","09:00","73224.45600000022, 94687.38209955134","166"
"503","Normale","17, RUE DU LAC (ECOLE)","08:00","81681.9309999999, 113994.67329956076","167"
"504","Normale","DUARREFSTROOSS (ARRET BUS (POTEAU P&T))","08:00","64523.1526050001, 63939.2306595411","168"
"505","Normale","10, AM DUERF","08:30","71573.40460000001, 119809.68179956358","169"
"506","Normale","HAAPTSTROOSS (PLACE DE L'EGLISE)","08:00","71895.5517400001, 119683.291099562","170"
"507","Normale","23, BOEVANGE","10:00","62990.4929592921, 123607.769760626","171"
"508","Normale","12, RUE DE LA GARE","08:30","68473.40340000018, 93403.58149955174","172"
"509","Normale","15, RUE DE HELPERT","08:30","68804.1813000003, 93485.05849955129","172"
"510","Normale","15, AM LETSCHERT","09:00","69143.07139999986, 93115.88649955159","172"
"511","Normale","1, INSENBORN","10:00","59420.4858638095, 107366.958462415","173"
"512","Normale","20, RUE JEROME DE BUSLEYDEN (BUREAU DE POSTE )","09:00","54680.98570000005, 105954.6335995564","174"
"513","Normale","25, GROUSSGAASS","08:00","72435.82330000027, 108358.61929955821","175"
"514","Normale","30, BOXHORN (15 AM ECK)","08:30","67512.0211895706, 127632.294232694","176"
"515","Normale","23, BRACHTENBACH (63 AM HUPPENECK)","09:30","61496.9816264368, 120715.387914505","177"
"516","Normale","15, HAAPTSTROOSS","10:00","77725.4314000001, 108566.9667995584","178"
"517","Normale","2, RUE DE KUBORN (COIN RUE DE RINDSCHLEIDEN/RUE DE KUBORN)","09:30","60862.67100000008, 102321.41549955512","179"
"518","Normale","10, DUARREFSTROOSS (ARRET BUS)","08:00","72489.00289999974, 132139.704899567","180"
"519","Normale","2, BRODERBOUR (MAISON 2 (ARRET BUS))","11:00","88810.68764, 83638.548550977","181"
"520","Normale","DUERFSTROOSS (ARRET BUS)","08:30","63520.5618794117, 111111.280414265","182"
"521","Normale","2, RUE BUERDENERHALS","08:00","74906.95419999957, 105354.92219955612","183"
"522","Normale","1, RUE ST. HUBERT (1, RUE HIEHL (COIN RUE ST HUBERT) (POTEAU))","08:00","74490.0900111111, 105380.525142069","183"
"523","Normale","RUE PRINCIPALE (EGLISE)","11:30","63146.7885357144, 99124.9108424111","184"
"524","Normale","BUURSCHTER PLAGE (HOTEL THEIS)","10:30","73801.5771500003, 108437.454049558","185"
"525","Normale","UM WASCHBUR (WASCHBUR)","09:00","65148.5204333331, 87880.6331995503","186"
"526","Normale","1, GRAND-RUE (CONTRIBUTIONS)","09:00","70090.02379999962, 124404.83449956325","187"
"527","Normale","22, GRAND-RUE","09:00","70195.34949999953, 124392.35449956438","187"
"528","Normale","5, RUE DE LA GARE (V-A-V. NO 5 - POTEAU)","08:30","69662.01169999973, 125105.13009956498","187"
"530","Normale","ABBAYE DE CLERVAUX (ABBAYE)","08:00","70229.0402499999, 124428.330032897","187"
"531","Normale","PLACE BENELUX (ANCIEN BUREAU DE POSTE)","17:00","69887.8552423078, 124672.111497367","187"
"532","Normale","10, RUE GRANDE-DUCHESSE JOSEPHINE CHARLOTTE","11:00","75007.4988000002, 97009.46019955393","188"
"533","Normale","1, RUE DE LUXEMBOURG (COIN RUE DU FAUBOURG RUE DE LUXEMBOURG)","10:30","74952.6865999997, 97558.9824995534","188"
"534","Normale","AVENUE GORDON SMITH (ENTREE GOODYEAR S.A.)","10:00","74721.3984463415, 97217.3801239438","188"
"535","Normale","6, RUE DE MERTZIG","10:00","74174.27340000031, 97720.69279955518","188"
"536","Normale","RUE DE MERTZIG (COIN ENTREE CHATEAU)","10:00","74135.4310999999, 97804.2877695535","188"
"538","Normale","2, KIERCHESTROOSS (ECOLE )","11:00","55291.93099999985, 91553.73079955026","189"
"539","Normale","FONDATION EMILE MAYRISCH (FONDATION E. MAYRISCH (RECEPTION))","11:30","55293.7641977779, 91550.3529706625","189"
"540","Normale","26-28, ALINE AN EMILE MAYRISCHSTROOSS","09:30","55007.35670000031, 92444.60789955109","190"
"541","Normale","7, RUE KNUPP","10:30","71774.49469999969, 115498.9689995616","191"
"542","Normale","CRENDAL (EGLISE)","08:00","60566.6064499999, 124767.989824564","192"
"543","Normale","32, DUERFSTROOSS","10:00","66138.28730000001, 111131.57889956023","193"
"544","Normale","8, DEIFFELT (18 STACKEMER PAD)","09:30","65277.5015131148, 125716.407419237","194"
"545","Normale","27, RUE DU LAVOIR (BAT. COMMUNAL)","08:00","64949.1438000001, 102592.932299556","195"
"547","Normale","55, DERENBACH","10:00","59761.7262495935, 119839.875715009","196"
"548","Normale","2, ROUTE DE GILSDORF","08:00","79612.31099999974, 103522.9685995553","197"
"550","Normale","22, RUE DES FLEURS","09:00","78620.5390999997, 103779.81719955514","197"
"551","Normale","30, ESPLANADE","08:00","79474.16069999989, 103935.1894995561","197"
"552","Normale","34, AVENUE DE LA GARE (GARE CFL )","08:00","78986.98529999981, 103371.3044995567","197"
"554","Normale","39, BAMERTAL","08:30","79251.30979999994, 104197.81889955659","197"
"555","Normale","47, RUE DE LA CROIX","09:00","79179.19589999969, 103620.38509955513","197"
"556","Normale","7, RUE DU ONZE SEPTEMBRE","10:30","78893.6232000003, 103566.5528995556","197"
"557","Normale","8, PLACE JOSEPH BECH","10:30","79488.98739999998, 103869.06909955532","197"
"558","Normale","104, RUE CLAIREFONTAINE","08:00","80269.81900000018, 103801.93889955556","197"
"561","Normale","CASERNE DE L'ARMEE HERRENBERG","08:00","79310.8138875001, 104603.883574557","197"
"562","Normale","45, GRAND-RUE","10:00","79424.93549999972, 103655.13869955453","197"
"563","Normale","PLACE GUILLAUME (BUREAU DE POSTE)","17:30","79207.8020555557, 103867.473888445","197"
"564","Normale","PROMENADE DE LA SURE (PASSERELLE)","10:00","79280.0049930232, 103284.061860021","197"
"565","Normale","DIRBACH (VIS-A-VIS MAISON 5)","09:00","70450.8864445946, 109421.068799558","198"
"566","Normale","32, DOENNANGE (V-A-V MAISON 32 (POTEAU))","08:30","64853.3094766234, 125233.518500863","199"
"567","Normale","DUERFSTROOSS (EGLISE)","09:00","56524.8143263158, 115314.962703069","200"
"568","Normale","26, DUERFSTROOSS","09:30","72958.3342000004, 122360.78809956375","201"
"569","Normale","DUEREFWEE (ARRET BUS)","12:30","68305.6376857143, 120466.143663849","202"
"570","Normale","ELWENTERSTROOSS (ARRET BUS)","08:30","69129.2902000001, 133477.786292901","203"
"571","Normale","ARELERSTROOSS","08:00","57680.0308466667, 91766.0399328845","204"
"572","Normale","15, HAAPTSTROOSS (ECOLE  )","08:30","57478.58930000011, 92079.48279954997","204"
"573","Normale","34, RUE DE REDANGE","08:00","60228.02771875, 93720.5989245521","205"
"574","Normale","76, HAAPTSTROOSS (ECOLE )","08:00","61897.52660000042, 87778.18339954942","206"
"575","Normale","2, IERWESCHT DUERF","08:00","67254.24650000043, 118288.64909956239","207"
"576","Normale","1, HAAPTSTROOSS","12:00","85737.50499999989, 101152.3963995555","208"
"577","Normale","1, SONNDESGAASS","11:30","83859.22489999983, 99317.12329955444","209"
"578","Normale","2, AN DER GAASS (ECOLE)","09:30","64159.875900000305, 115950.13849955994","210"
"580","Normale","19, PORTE DES ARDENNES","09:30","81198.0409204725, 85849.5344730402","211"
"581","Normale","2, AM FOUMICHTERWEE","10:30","63328.59829999972, 105596.54979955633","212"
"582","Normale","RUE PRINCIPALE (ARRET AUTOBUS (EN FACE DE L'EGLISE))","09:00","59780.5519333334, 98784.1067062209","213"
"586","Normale","1, KRAEIZ (MAIRIE )","08:00","64152.79030000054, 118220.86689956278","214"
"587","Normale","RUE DU VILLAGE (V-A-V. MAISON 24 (POTEAU))","08:00","68109.1713244048, 125256.257954922","215"
"588","Normale","29, RUE DE BASTOGNE","10:00","74811.23649999966, 101326.58729955602","216"
"589","Normale","49, RUE MICHEL RODANGE (COIN RUE M. RODANGE RUE J. FLIES)","08:30","73555.59839999958, 101830.70909955511","216"
"590","Normale","62, RUE PHILIPPE MANTERNACH (COIN RUE PH. MANTERNACH RUE J.A. ZINNEN)","08:30","74544.17, 101622.90339955522","216"
"591","Normale","10, RUE MICHEL WEBER (COIN CITE DES VERGERS RUE M. WEBER)","08:30","74790.4559000004, 101315.45209955469","216"
"592","Normale","76, GRAND-RUE","10:00","75143.50739999952, 101404.72039955536","216"
"593","Normale","14, PLACE DE L'HOTEL DE VILLE","10:00","75114.62640000042, 101285.02829955492","216"
"594","Normale","134, RUE DE WARKEN","09:00","74783.95170000008, 101813.05169955388","216"
"595","Normale","20, RUE DE WARKEN","10:00","74959.1177000003, 101493.30349955571","216"
"597","Normale","SQUARE DR CHARLES MARX (PRES CENTRE HOSPITALIER DU NORD)","16:00","74790.7802312944, 101483.237140809","216"
"598","Normale","43, RUE DR KLEIN (COIN AVENUE JF KENNEDY RUE DR KLEIN)","10:30","75300.6367741935, 101671.682796329","216"
"599","Normale","1, PLACE DE LA GARE (GARE D'ETTELBRUCK)","10:00","75577.21459999969, 101456.63199955403","216"
"600","Normale","72, AVENUE LUCIEN SALENTINY ((ECOLE AGRICOLE))","09:00","74790.7802312944, 101483.237140809","216"
"601","Normale","17, AVENUE DES ALLIES","08:00","75042.12700000034, 100849.09649955423","216"
"603","Normale","DUARREFSTROOSS (DUARREFSTROOSS PL. DE L'EGLISE (POTEAU))","08:00","79345.6250165878, 99568.5439763318","217"
"604","Normale","3, ROUTE DE PERLE (CARREFOUR, ARRET BUS)","08:30","52573.54870000014, 100121.93059955642","218"
"605","Normale","20, FLEBOUR (MAISON 20 (POTEAU))","08:30","54837.1551297979, 107130.080071275","155"
"606","Normale","35, RUE PRINCIPALE ((ANC. ECOLE))","10:00","58814.1671862433, 97828.5042101358","219"
"607","Normale","28, DIKRICHERSTROOSS","10:00","81815.31319999979, 108654.94759955816","220"
"608","Normale","10, KIERCHESTROOSS (ECOLE)","10:00","82075.07469999982, 108554.5009995588","220"
"609","Normale","RUE CLAIREFONTAINE (ARRET DE BUS )","08:00","81008.9739999999, 103954.218089556","221"
"610","Normale","36, RUE PRINCIPALE (ECOLE)","09:30","80905.67590000016, 103477.01469955464","221"
"611","Normale","2, OP DER GARE","09:00","71283.3289999999, 110111.541649558","222"
"612","Normale","41, HULDANGERWEEG (ARRET BUS)","09:30","68793.17059999987, 134863.47269956768","223"
"613","Normale","2, UM KNUPP (EGLISE )","09:00","65526.104600000195, 109657.8812995577","224"
"614","Normale","7, RUE PRINCIPALE","09:30","75047.27429999971, 111550.9925995594","225"
"615","Normale","RUE PRINCIPALE (CIMETIERE)","09:30","61807.3736202899, 102121.71778941","226"
"616","Normale","HAUPTSTROOSS (PLACE DE L'EGLISE  (PANNEAU))","08:00","72193.5142909092, 127644.808890475","227"
"617","Normale","31, RUE D'ETTELBRUCK","08:30","65550.4463, 99506.83589955352","228"
"618","Normale","2, RUE D'ARLON","10:00","65434.87700000031, 99113.32339955396","228"
"619","Normale","1, RUE DE BASTOGNE","08:30","65390.8974000001, 99258.06339955456","228"
"620","Normale","DUERFSTROOSS (ARRET AUTOBUS )","08:30","58799.2141095239, 116787.684909085","229"
"621","Normale","82, HACHIVILLE (EGLISE, VIS-A-VIS MAISON 82)","09:30","62412.4177511628, 130396.120396078","230"
"622","Normale","8, HACHIVILLE (CIMETIERE, VIS-A-VIS MAISON 8)","09:30","62412.4177511628, 130396.120396078","230"
"623","Normale","55, HAMIVILLE","08:00","60810.9822808988, 123531.535760238","231"
"624","Normale","1, PLACE ST. HUBERT","09:00","52603.03730000001, 110760.51159955967","232"
"625","Normale","15, RUE MGR. FALLIZE","09:00","52674.955400000305, 110943.2997995582","232"
"626","Normale","1, KIRCHERWEEG (BARRIERE)","10:30","66461.56709999968, 135239.61299956808","233"
"627","Normale","HULDANGERWEEG (PARKING DE L'EGLISE (POTEAU P&T))","10:00","64523.1526050001, 63939.2306595411","233"
"628","Normale","4, FUUSSEKAUL","08:00","67407.72350000034, 104842.47249955693","234"
"629","Normale","6, UM MAART","08:30","66309.8628000002, 105834.96299955597","234"
"630","Normale","4, AM CLEMENSBONGERT ( BUTTIK VUM SEI  (POSTSHOP))","16:30","66310.9165028688, 105937.392821278","234"
"631","Normale","5, AM GRONN","11:00","65110.09279999972, 107706.76799955658","235"
"632","Normale","HAUPTSTROOSS (ANCIEN BUREAU DE POSTE)","10:00","74081.8986355263, 128902.642383777","236"
"633","Normale","RUE DE L'EGLISE (EGLISE)","08:30","59262.6885909091, 102469.173972283","237"
"634","Normale","6, HOESDORF (COMICES AGRICOLES - MAISON 6)","08:30","86281.5642660377, 105450.847475028","238"
"635","Normale","68, HOFFELT (EGLISE, APRES MAISON 68 (POTEAU P&T))","09:30","64523.1526050001, 63939.2306595411","239"
"636","Normale","10, DUARREFSTROOSS","08:30","71347.19780000024, 132112.19809956767","240"
"637","Normale","3, RUE DU VILLAGE","08:30","52786.8332000002, 96943.53369955368","241"
"638","Normale","PLACE DE L'EGLISE","09:30","73092.6455374999, 116741.355137061","242"
"639","Normale","7, LISSENECK","09:00","73645.06219999958, 112423.26069956031","243"
"640","Normale","HAAPTSTROOSS (FACADE EGLISE)","08:30","74390.9098644068, 115403.511130069","244"
"641","Normale","43, HAAPTSTROOSS","08:00","74529.32830000014, 120317.59919956226","245"
"642","Normale","11, OP DER HEI","18:00","74385.0022, 119601.83409956309","245"
"643","Normale","7A, RUE PRINCIPALE","09:00","58253.54839999971, 97225.65559955285","246"
"644","Normale","2, KNEPPCHEN","11:00","61153.2450906976, 87557.1744390847","247"
"645","Normale","54, DUARREFSTROOSS","08:30","69068.10819999968, 136676.82699956768","248"
"646","Normale","4, OP D'SCHMETT","08:00","69756.77029999999, 138537.25559956956","248"
"647","Normale","2, HEIGAART","08:30","72192.25629999959, 128898.38679956594","249"
"648","Normale","4, ARELERSTROOSS (ARRET AUTOBUS)","08:00","60481.12370000035, 89076.03869955032","250"
"649","Normale","4, ROUTE D'ETTELBRUCK ( PARKING SUPERMARCHE CACTUS)","07:30","77085.44759999962, 101810.05699955534","251"
"650","Normale","2, RUE DU MANOIR (2, RUE LONGCHAMPS (COIN RUE DU MANOIR) (POTEAU P&T))","11:30","64531.89489999972, 63872.41699954047","251"
"651","Normale","41, RUE DE LA SURE (41, RUE DE LA SURE (COIN RUE DU BERGER) (POTEAU P&T))","12:00","64523.1526050001, 63939.2306595411","251"
"652","Normale","38, INSENBORN (ANCIENNE LAITERIE )","10:00","59420.4858638095, 107366.958462415","173"
"653","Normale","17, HAUPTSTROOSS (GITE RURAL)","10:30","75971.66770000017, 129766.75509956783","252"
"654","Normale","AN DER HIELT (ARRET BUS AN DER HIELT)","11:00","60959.8638571428, 109616.872899558","253"
"655","Normale","3, DUERFSTROOSS (HOTEL HATZ)","10:00","69155.05779999959, 113114.29329955962","254"
"656","Normale","5, OP DER GARE (GARE CFL)","10:00","69518.18630000018, 112715.66169955929","254"
"657","Normale","1, SCHEEDELERSTROOSS","08:00","70562.3453153846, 107211.67947648","255"
"658","Normale","55, DUERFSTROOSS (V-A-V. 55, DUERFSTROOSS (POTEAU))","08:30","65476.8995294643, 120222.10578617","256"
"659","Normale","1, RUE DE LA PAIX (ECOLE COMMUNALE)","08:30","56323.402300000176, 100709.27459955438","257"
"660","Normale","ZONE INDUSTRIELLE","09:00","54633.8541857142, 100622.920985269","258"
"661","Normale","4, AM DUERF","09:00","78439.82949999996, 118913.16689956095","259"
"662","Normale","14, RUE THEODORE WELBES","10:00","60865.19089999978, 103985.63149955572","260"
"663","Normale","6, HAAPTSTROOSS ( ARRET BUS)","10:00","77170.47040000008, 109975.50439955879","261"
"664","Normale","1, RUE DU CIMETIERE (EGLISE)","10:00","56172.9498000002, 94995.2906995531","262"
"665","Normale","29, DUARREFSTROOSS (EGLISE, APRES 29 DUARREFSTROOSS)","12:30","75713.0652999999, 136262.8521995693","263"
"666","Normale","IERWESCHT DUERF (PLACE DE L'EGLISE (POTEAU))","11:00","68753.8818, 116744.763704323","264"
"667","Normale","10, LENTZWEILER","08:00","66333.49776, 126061.601050993","265"
"668","Normale","PALLENERWEE (CHAPELLE)","09:00","57354.9760000001, 89326.5402524915","266"
"669","Normale","6, KIREWEE (FOYER CARITAS )","09:30","59036.79999999989, 108365.88989955974","267"
"670","Normale","46, HAUPTSTROOSS","11:00","75802.19689999988, 132240.55599956674","268"
"671","Normale","2, HAAPTSTROOSS","10:00","74043.31469999999, 109280.56679955899","269"
"672","Normale","13, AM DUERF ( ARRET BUS)","11:00","82693.51489999982, 107060.01279955741","270"
"673","Normale","45, LULLANGE (EGLISE (POTEAU))","09:30","63645.7626875, 125097.331158493","271"
"674","Normale","4, LULTZHAUSEN (EGLISE VIS-A-VIS MAISON 4)","09:30","60054.8663058823, 108349.671858381","272"
"675","Normale","9, MARBUERGERSTROOSS (TOTAL TANKSTELL)","08:30","73084.1464999998, 124271.357199564","273"
"676","Normale","16, HAAPTSTROOSS ( ARRET BUS)","10:00","72295.99390000012, 124323.9142995647","273"
"677","Normale","UM KNUPP (ARRET BUS)","08:00","70507.6820375001, 110676.814962058","274"
"678","Normale","7, DUERFSTROOSS (EN FACE CAFE PEIFFER (POTEAU P&T))","10:00","64490.52660000045, 63886.24979954186","275"
"679","Normale","12, DUERFSTROOSS","10:30","66503.16349999986, 114115.09349956007","276"
"680","Normale","1, RUE DE WAHLHAUSEN","09:00","75484.65330000035, 113354.73619955784","277"
"681","Normale","26, DUERFSTROOSS (EGLISE)","08:30","65833.36209999958, 104134.27909955663","278"
"682","Normale","17, RUE DE MICHELBOUCH","08:00","68370.90789999999, 99576.45489955501","279"
"683","Normale","19, RUE PRINCIPALE","08:00","68345.69450000022, 99881.37009955455","279"
"684","Normale","4, FLEIBERSTROOSS","11:30","74489.5321000004, 107046.55979955752","280"
"685","Normale","2, ROUTE DE MERTZIG","08:00","69285.23579999991, 98273.75219955329","281"
"686","Normale","1A, RUE DE LA GARE","09:00","85029.2736571428, 103663.448133842","282"
"687","Normale","DUEREFSTROOSS (PLACE DE L'EGLISE  (POTEAU))","11:30","70625.4469252632, 122172.759904827","283"
"688","Normale","2, AM DUERF (ECOLE)","11:30","77115.50119999981, 112606.79829956015","284"
"689","Normale","RUE PRINCIPALE (EGLISE)","08:00","57612.8879815789, 94983.0840048158","285"
"691","Normale","AN DER GAASS (ARRET BUS (POTEAU P&T))","09:30","64523.1526050001, 63939.2306595411","286"
"692","Normale","16, NEUNHAUSEN (ANC. ECOLE  MAISON 16)","10:00","59604.4086549295, 104698.546716458","287"
"693","Normale","25, ROUTE DE BASTOGNE","08:00","71208.6900000004, 102145.84219955484","288"
"694","Normale","1, RUE DE REICHLANGE","09:30","61507.563500000164, 91207.56609955017","289"
"696","Normale","49, NIEDERWAMPACH (BUSARRET A BEETEL (POTEAU POST))","08:30","56614.2122506173, 119567.929535365","290"
"697","Normale","6, DUERFSTROOSS","11:00","66241.89859999996, 112521.79359955997","291"
"698","Normale","81, DUERFSTROOSS","10:30","66192.3966181819, 112429.861613196","291"
"700","Normale","15, HAAPTSTROOSS (CIMETIERE  AUPRES 15, HAAPTSTROOSS)","10:00","61398.31419999988, 116229.03639956082","292"
"701","Normale","DUERFSTROOSS (ARRET BUS DUERFSTROOSS)","09:30","59356.7708466666, 111964.212072893","293"
"702","Normale","KOUNENHAFF (EN FACE CAMPING (POTEAU P&T))","09:00","64523.1526050001, 63939.2306595411","259"
"703","Normale","2, PLACE DE LA CHAPELLE","08:00","70341.19830000028, 101420.55949955444","294"
"704","Normale","2, ARELERSTROOSS (ENTREE PRINCIPALE PALL-CENTER 2, ARELERSTROOSS)","09:30","56452.933000000165, 88334.71869954957","295"
"705","Normale","10, TONTELERWEE","10:00","56316.34059999975, 88405.48139955034","295"
"706","Normale","10, OBERWAMPACH (AN D'AL MILLEN)","09:00","58007.8458071428, 120163.874245481","296"
"707","Normale","63, OBERWAMPACH (AM KIEMEL 2)","09:00","58007.8458071428, 120163.874245481","296"
"708","Normale","29, RUE PRINCIPALE","08:30","60946.65950000009, 94330.59889955206","297"
"709","Normale","9, RUE PRINCIPALE","08:30","61407.9456000002, 94014.21639955243","297"
"711","Normale","4, RUE DE L'EGLISE (GEMENG)","09:30","50906.4415459213, 97422.8147219101","298"
"713","Normale","HOUSERSTROOSS ( ARRET BUS (POTEAU))","12:00","68564.6103472, 117701.335326762","299"
"714","Normale","15, RUE DE LA FONTAINE (VIS-A-VIS 15, RUE DE LA FONTAINE (COIN RUE DU PONT))","10:00","63285.600113369, 95074.0571327077","300"
"715","Normale","149, RUE PRINCIPALE (VIS-A-VIS)","10:00","63270.32579999976, 94701.18189955255","300"
"717","Normale","28, RUE DE FOLSCHETTE","09:00","63270.961500000194, 96481.42619955339","301"
"718","Normale","1, NEIT WUNNEN","11:00","77960.41669999994, 113912.42349956045","302"
"719","Normale","7, VEINERSTROOSS (MAISON COMMUNALE (POTEAU P&T))","11:00","64490.52660000045, 63886.24979954186","302"
"720","Normale","18, RUE PRINCIPALE","14:30","56933.64439999961, 99580.2207995532","303"
"721","Normale","74, GRAND-RUE (BUREAU DE POSTE)","17:00","68987.6112595612, 93191.5469039407","304"
"722","Normale","38, GRAND-RUE (MAIRIE)","08:15","68987.6112595612, 93191.5469039407","304"
"723","Normale","5, GRAND-RUE","08:30","68987.6112595612, 93191.5469039407","304"
"724","Normale","RUE DE LA PISCINE (SUPERMARCHE CACTUS - POTEAU)","09:00","68987.6112595612, 93191.5469039407","304"
"725","Normale","3, RUE DE LA CHAPELLE","08:00","68987.6112595612, 93191.5469039407","304"
"726","Normale","1A, RUE DE LA MONTEE","08:00","62615.37459999976, 93235.01339955228","305"
"727","Normale","RUE ST. ROCH (COIN RUE DR LUCIUS - RUE ST ROCH)","12:00","64545.168673913, 95989.1284952051","306"
"728","Normale","6, ROUTE DE LA SURE (BUREAU DE POSTE)","10:00","86833.72640000004, 103738.03109955485","307"
"729","Normale","3, REULER (HOTEL ST HUBERT  MAISON 3)","08:00","70519.0852357894, 124722.945290091","308"
"730","Normale","REULER (PLACE DE L'EGLISE (POTEAU))","08:00","70519.0852357894, 124722.945290091","308"
"731","Normale","3, SCHOUSTERWEE","09:00","68689.93499999963, 109153.90779955793","309"
"732","Normale","1, DUERFSTROOSS","11:30","64793.313500000135, 90794.75149955045","310"
"733","Normale","RODER (CHAPELLE)","08:30","73857.9954694445, 124573.089874564","311"
"734","Normale","31, HAAPTSTROOSS (EGLISE (POTEAU P&T))","08:00","64523.1526050001, 63939.2306595411","312"
"735","Normale","RUE BELLE-VUE (RUE DE BIGONVILLE / RUE BELLE-VUE)","11:30","49507.6401243902, 100071.445701994","313"
"736","Normale","RUE DES TILLEULS (ARRET BUS)","11:00","49413.012936842, 99864.8780311334","313"
"737","Normale","2, KIERCHEWEE","10:30","54956.60300000009, 95583.6662995535","314"
"738","Normale","18, ROUTE DE LUXEMBOURG ( (POTEAU P & T))","08:00","64556.98859999983, 64001.45049954128","315"
"739","Normale","AM DUERF (AM DUERF ARRET  (POTEAU P&T))","08:00","64523.1526050001, 63939.2306595411","316"
"740","Normale","RUMLANGE (EGLISE  (POTEAU))","09:00","66097.2031186047, 127253.130362356","317"
"741","Normale","13, SASSEL (BURREWEE)","11:30","67644.323864, 129457.569023566","318"
"742","Normale","27, DUERFSTROOSS","10:00","66097.25470000041, 95310.49039955168","319"
"743","Normale","2, HAAPTSTROOSS (ARRET BUS VIS-A-VIS)","09:30","71092.8465, 106557.51099955646","320"
"744","Normale","72, ROUTE DE LUXEMBOURG","10:30","74816.72479999997, 99538.92149955365","321"
"745","Normale","117, ROUTE DE LUXEMBOURG","11:00","74842.80190000037, 99236.92719955415","321"
"747","Normale","11, SCHOULSTROOSS","10:00","72341.7123999996, 110888.24209955879","322"
"748","Normale","17, RUE PRINCIPALE","08:00","79011.60280000047, 96673.95229955323","323"
"749","Normale","12, HAAPTSTROOSS (ARRET BUS)","08:00","65705.06950000022, 90088.03109955088","324"
"750","Normale","31, SELLERSTROOSS","08:00","62519.993400000065, 87562.37499955005","325"
"751","Normale","22, DUERFSTROOSS (EGLISE  VIS-A-VIS , 22 DUERFSTROOSS)","09:00","64194.83229999988, 120391.21969956171","326"
"752","Normale","SIEBENALER (PLACE DE L'EGLISE (POTEAU))","08:00","69778.1004571428, 119558.785117419","327"
"753","Normale","RUE J-B DETERME ((CIMETIERE-POTEAU))","09:00","55293.0507879998, 114503.40035556","328"
"754","Normale","1, HAAPTSTROOSS ((EGLISE))","09:00","80313.543820197, 99334.3522310814","329"
"755","Normale","STOCKEM (EGLISE  (POTEAU))","09:30","64904.2352245283, 127090.625658056","330"
"756","Normale","2, RUE DE PUETSCHEID ( ENCEINTE CIMETIERE)","08:00","79886.28799999978, 114571.2783995599","331"
"757","Normale","4, RUE ST. ROCH","08:30","51996.2970444444, 107621.040589835","332"
"758","Normale","24, HAAPTSTROOSS (PARKING DE L'EGLISE (POTEAU P&T))","09:00","64523.1526050001, 63939.2306595411","333"
"759","Normale","5, VEIANERSTROOSS","08:00","81000.34119999969, 106994.74579955828","334"
